session_id,user_id,search_date,query_category,query_length_words,results_returned,zero_results,clicked_result,successful_search,time_to_first_click_seconds,clicked_rank,watch_minutes_after_search,search_error
SES0014833,USR02185,2026-05-23,News,4,23,0,0,0,,,0.0,0
SES0014834,USR02185,2026-05-21,How-to,3,24,0,0,0,,,0.0,0
SES0014835,USR02185,2026-05-08,How-to,3,13,0,1,1,12.5,2,4.52,0
SES0014836,USR02185,2026-05-13,Music,3,23,0,1,0,10.2,1,0.94,0
SES0014837,USR02186,2026-05-16,Music,9,23,0,0,0,,,0.0,0
SES0014838,USR02186,2026-05-25,How-to,4,18,0,1,1,11.5,8,7.69,0
SES0014839,USR02186,2026-05-23,How-to,2,22,0,1,1,3.3,3,4.28,0
SES0014840,USR02186,2026-05-16,Entertainment,4,16,0,1,1,22.3,3,2.25,0
SES0014841,USR02186,2026-05-15,How-to,2,15,0,1,1,5.8,2,9.73,0
SES0014842,USR02186,2026-05-11,Shopping,2,21,0,0,0,,,0.0,0
SES0014843,USR02186,2026-05-13,Entertainment,4,23,0,1,1,9.4,9,18.33,0
SES0014844,USR02186,2026-05-07,Entertainment,3,26,0,1,1,14.2,2,6.03,0
SES0014845,USR02186,2026-05-10,News,2,22,0,0,0,,,0.0,0
SES0014846,USR02186,2026-05-14,Music,2,25,0,0,0,,,0.0,0
SES0014847,USR02186,2026-05-19,News,4,0,1,0,0,,,0.0,0
SES0014848,USR02186,2026-05-08,How-to,5,26,0,0,0,,,0.0,0
SES0014849,USR02187,2026-05-23,How-to,1,11,0,0,0,,,0.0,0
SES0014850,USR02187,2026-05-02,Entertainment,5,26,0,0,0,,,0.0,0
SES0014851,USR02187,2026-05-27,Shopping,4,16,0,1,0,12.6,1,1.11,0
SES0014852,USR02187,2026-05-17,Entertainment,7,26,0,0,0,,,0.0,0
SES0014853,USR02187,2026-05-08,News,3,19,0,0,0,,,0.0,0
SES0014854,USR02187,2026-05-08,Entertainment,3,22,0,0,0,,,0.0,0
SES0014855,USR02187,2026-05-22,Shopping,1,20,0,1,0,22.2,5,1.11,0
SES0014856,USR02187,2026-05-26,News,2,20,0,1,0,4.9,1,1.3,0
SES0014857,USR02187,2026-05-11,News,5,9,0,0,0,,,0.0,0
SES0014858,USR02188,2026-05-11,Entertainment,8,17,0,0,0,,,0.0,0
SES0014859,USR02188,2026-05-26,Music,4,19,0,1,1,8.2,1,18.77,0
SES0014860,USR02188,2026-05-22,Entertainment,5,0,1,0,0,,,0.0,0
SES0014861,USR02189,2026-05-22,Entertainment,2,22,0,1,1,11.0,4,11.43,0
SES0014862,USR02189,2026-05-17,Entertainment,2,21,0,1,1,17.4,7,4.04,0
SES0014863,USR02189,2026-05-04,Entertainment,3,14,0,1,1,12.1,6,9.03,0
SES0014864,USR02190,2026-05-01,News,5,21,0,1,1,4.2,1,2.98,0
SES0014865,USR02190,2026-05-14,News,1,23,0,0,0,,,0.0,0
SES0014866,USR02190,2026-05-14,Music,3,20,0,1,1,8.4,2,3.82,0
SES0014867,USR02190,2026-05-02,How-to,4,21,0,1,1,6.6,1,2.72,0
SES0014868,USR02190,2026-05-15,Music,9,18,0,0,0,,,0.0,0
SES0014869,USR02190,2026-05-10,News,3,18,0,0,0,,,0.0,0
SES0014870,USR02190,2026-05-08,Shopping,2,0,1,0,0,,,0.0,0
SES0014871,USR02191,2026-05-16,How-to,2,25,0,0,0,,,0.0,0
SES0014872,USR02191,2026-05-09,Music,3,19,0,0,0,,,0.0,0
SES0014873,USR02191,2026-05-28,Music,4,15,0,1,1,16.7,2,5.64,0
SES0014874,USR02191,2026-05-12,How-to,2,23,0,1,1,7.8,2,23.65,0
SES0014875,USR02191,2026-05-14,Music,2,19,0,1,1,7.5,3,7.02,0
SES0014876,USR02191,2026-05-23,Shopping,4,21,0,0,0,,,0.0,0
SES0014877,USR02191,2026-05-12,How-to,4,16,0,1,1,12.0,2,7.47,0
SES0014878,USR02192,2026-05-13,Entertainment,7,13,0,1,0,16.1,1,0.23,0
SES0014879,USR02192,2026-05-20,Entertainment,4,19,0,0,0,,,0.0,0
SES0014880,USR02192,2026-05-23,News,4,15,0,0,0,,,0.0,0
SES0014881,USR02192,2026-05-03,Entertainment,4,14,0,0,0,,,0.0,0
SES0014882,USR02192,2026-05-25,How-to,3,19,0,1,1,6.1,1,11.18,0
SES0014883,USR02192,2026-05-05,Music,3,21,0,0,0,,,0.0,0
SES0014884,USR02192,2026-05-25,How-to,3,23,0,0,0,,,0.0,0
SES0014885,USR02193,2026-05-17,Music,5,16,0,1,1,6.1,3,18.77,0
SES0014886,USR02193,2026-05-07,News,4,19,0,0,0,,,0.0,0
SES0014887,USR02193,2026-05-22,Entertainment,4,0,1,0,0,,,0.0,0
SES0014888,USR02193,2026-05-07,News,3,20,0,0,0,,,0.0,0
SES0014889,USR02193,2026-05-14,Entertainment,5,20,0,1,1,10.0,2,3.92,0
SES0014890,USR02194,2026-05-17,Music,2,0,1,0,0,,,0.0,0
SES0014891,USR02194,2026-05-18,News,4,22,0,1,1,5.9,3,13.25,0
SES0014892,USR02194,2026-05-21,Music,5,17,0,0,0,,,0.0,0
SES0014893,USR02194,2026-05-26,How-to,2,24,0,1,1,6.1,2,4.59,0
SES0014894,USR02194,2026-05-09,How-to,2,22,0,1,1,4.3,1,5.83,0
SES0014895,USR02195,2026-05-24,Music,4,21,0,1,1,28.1,6,27.95,0
SES0014896,USR02195,2026-05-05,Entertainment,7,0,0,0,0,,,0.0,1
SES0014897,USR02195,2026-05-17,How-to,3,22,0,0,0,,,0.0,0
SES0014898,USR02195,2026-05-04,Entertainment,5,0,1,0,0,,,0.0,0
SES0014899,USR02195,2026-05-01,Entertainment,6,20,0,1,1,13.8,1,4.83,0
SES0014900,USR02195,2026-05-10,Shopping,2,22,0,0,0,,,0.0,0
SES0014901,USR02195,2026-05-22,Shopping,3,0,1,0,0,,,0.0,0
SES0014902,USR02195,2026-05-26,Music,6,0,1,0,0,,,0.0,0
SES0014903,USR02195,2026-05-16,Music,8,14,0,1,1,6.7,2,10.08,0
SES0014904,USR02195,2026-05-28,Entertainment,3,17,0,1,1,7.8,1,21.29,0
SES0014905,USR02195,2026-05-12,News,3,16,0,1,1,22.8,4,8.76,0
SES0014906,USR02196,2026-05-08,News,5,24,0,1,1,6.1,1,3.72,0
SES0014907,USR02196,2026-05-27,How-to,3,29,0,1,1,13.1,2,7.34,0
SES0014908,USR02196,2026-05-17,Entertainment,4,21,0,1,1,16.7,1,8.33,0
SES0014909,USR02196,2026-05-26,News,2,10,0,1,1,13.6,4,7.42,0
SES0014910,USR02196,2026-05-15,Shopping,6,20,0,1,1,9.3,2,5.48,0
SES0014911,USR02196,2026-05-11,Music,3,25,0,1,1,10.7,10,11.5,0
SES0014912,USR02196,2026-05-17,Entertainment,4,18,0,0,0,,,0.0,0
SES0014913,USR02196,2026-05-06,Entertainment,2,22,0,0,0,,,0.0,0
SES0014914,USR02196,2026-05-25,Shopping,7,20,0,1,1,19.5,4,2.58,0
SES0014915,USR02196,2026-05-05,Entertainment,1,15,0,0,0,,,0.0,0
SES0014916,USR02197,2026-05-10,News,5,15,0,1,1,12.2,13,9.93,0
SES0014917,USR02197,2026-05-20,Entertainment,2,24,0,1,1,37.0,7,10.48,0
SES0014918,USR02197,2026-05-01,How-to,8,13,0,0,0,,,0.0,0
SES0014919,USR02197,2026-05-12,News,5,15,0,1,1,12.1,1,2.32,0
SES0014920,USR02197,2026-05-28,How-to,5,6,0,1,1,15.9,2,3.58,0
SES0014921,USR02197,2026-05-07,Music,2,14,0,0,0,,,0.0,0
SES0014922,USR02197,2026-05-06,Music,4,16,0,1,1,9.9,8,13.4,0
SES0014923,USR02197,2026-05-28,News,6,15,0,0,0,,,0.0,0
SES0014924,USR02197,2026-05-13,How-to,1,12,0,1,1,25.4,2,3.83,0
SES0014925,USR02198,2026-05-13,News,4,20,0,0,0,,,0.0,0
SES0014926,USR02198,2026-05-10,Music,2,16,0,0,0,,,0.0,0
SES0014927,USR02198,2026-05-26,Music,7,18,0,1,1,10.6,5,9.81,0
SES0014928,USR02198,2026-05-01,Entertainment,3,22,0,1,1,6.2,1,11.45,0
SES0014929,USR02199,2026-05-06,How-to,4,22,0,1,1,12.6,3,5.6,0
SES0014930,USR02199,2026-05-12,Shopping,3,19,0,0,0,,,0.0,0
SES0014931,USR02199,2026-05-18,Entertainment,5,15,0,0,0,,,0.0,0
SES0014932,USR02199,2026-05-20,Music,1,21,0,0,0,,,0.0,0
SES0014933,USR02199,2026-05-04,How-to,2,28,0,0,0,,,0.0,0
SES0014934,USR02200,2026-05-13,How-to,7,20,0,0,0,,,0.0,0
SES0014935,USR02200,2026-05-18,Entertainment,5,31,0,1,1,5.4,3,8.82,0
SES0014936,USR02200,2026-05-11,Music,6,23,0,1,1,5.8,1,10.65,0
SES0014937,USR02200,2026-05-09,News,2,19,0,1,1,6.5,8,2.43,0
SES0014938,USR02200,2026-05-01,Entertainment,9,28,0,1,0,17.0,1,0.24,0
SES0014939,USR02200,2026-05-05,How-to,4,22,0,1,1,9.8,1,2.54,0
SES0014940,USR02201,2026-05-24,News,2,16,0,1,0,8.1,4,1.66,0
SES0014941,USR02201,2026-05-21,Music,2,13,0,0,0,,,0.0,0
SES0014942,USR02201,2026-05-03,How-to,3,12,0,0,0,,,0.0,0
SES0014943,USR02201,2026-05-07,Shopping,3,0,1,0,0,,,0.0,0
SES0014944,USR02201,2026-05-15,Shopping,4,15,0,1,1,16.0,1,7.98,0
SES0014945,USR02201,2026-05-01,News,6,17,0,1,1,5.1,1,7.61,0
SES0014946,USR02201,2026-05-19,Music,2,24,0,1,1,18.2,1,13.86,0
SES0014947,USR02201,2026-05-04,Shopping,7,0,1,0,0,,,0.0,0
SES0014948,USR02201,2026-05-02,How-to,5,20,0,0,0,,,0.0,0
SES0014949,USR02202,2026-05-17,Entertainment,4,13,0,0,0,,,0.0,0
SES0014950,USR02202,2026-05-21,News,4,11,0,1,1,10.7,12,13.84,0
SES0014951,USR02202,2026-05-25,How-to,5,23,0,0,0,,,0.0,0
SES0014952,USR02202,2026-05-27,Entertainment,3,18,0,1,1,10.0,4,9.7,0
SES0014953,USR02203,2026-05-19,Music,5,19,0,0,0,,,0.0,0
SES0014954,USR02203,2026-05-03,Entertainment,2,21,0,1,1,7.0,2,11.62,0
SES0014955,USR02203,2026-05-07,Music,4,18,0,1,1,22.2,7,13.37,0
SES0014956,USR02203,2026-05-01,Entertainment,6,9,0,0,0,,,0.0,0
SES0014957,USR02203,2026-05-27,Music,2,0,1,0,0,,,0.0,0
SES0014958,USR02203,2026-05-04,Entertainment,3,0,0,0,0,,,0.0,1
SES0014959,USR02203,2026-05-03,Entertainment,2,20,0,1,1,6.9,2,16.16,0
SES0014960,USR02204,2026-05-13,Entertainment,6,18,0,1,1,9.0,2,7.52,0
SES0014961,USR02204,2026-05-23,Music,4,16,0,1,1,7.7,2,22.77,0
SES0014962,USR02204,2026-05-04,How-to,4,16,0,1,1,5.8,2,4.47,0
SES0014963,USR02204,2026-05-25,Entertainment,1,12,0,1,1,7.2,2,8.94,0
SES0014964,USR02205,2026-05-18,Entertainment,1,22,0,0,0,,,0.0,0
SES0014965,USR02205,2026-05-13,Shopping,5,28,0,1,1,13.7,1,5.93,0
SES0014966,USR02205,2026-05-04,Music,5,19,0,0,0,,,0.0,0
SES0014967,USR02205,2026-05-24,Shopping,5,27,0,1,1,3.6,4,7.3,0
SES0014968,USR02205,2026-05-20,Shopping,5,16,0,0,0,,,0.0,0
SES0014969,USR02205,2026-05-03,News,3,22,0,1,1,7.7,5,2.13,0
SES0014970,USR02206,2026-05-15,Entertainment,10,18,0,0,0,,,0.0,0
SES0014971,USR02206,2026-05-27,Entertainment,2,21,0,0,0,,,0.0,0
SES0014972,USR02206,2026-05-28,How-to,4,31,0,1,1,9.1,1,14.12,0
SES0014973,USR02206,2026-05-03,Music,3,16,0,0,0,,,0.0,0
SES0014974,USR02206,2026-05-10,Music,1,19,0,1,1,8.7,1,8.82,0
SES0014975,USR02206,2026-05-15,Entertainment,2,14,0,1,1,4.0,3,4.73,0
SES0014976,USR02206,2026-05-15,Entertainment,8,25,0,1,1,21.0,1,2.43,0
SES0014977,USR02206,2026-05-08,Entertainment,3,19,0,0,0,,,0.0,0
SES0014978,USR02206,2026-05-26,Shopping,1,17,0,1,1,5.6,5,6.96,0
SES0014979,USR02206,2026-05-04,News,4,16,0,0,0,,,0.0,0
SES0014980,USR02206,2026-05-13,How-to,3,18,0,1,1,4.3,4,3.68,0
SES0014981,USR02206,2026-05-13,Music,4,15,0,1,1,5.4,2,6.76,0
SES0014982,USR02207,2026-05-25,How-to,8,22,0,0,0,,,0.0,0
SES0014983,USR02207,2026-05-07,News,4,24,0,1,1,11.5,4,8.36,0
SES0014984,USR02207,2026-05-17,Entertainment,7,24,0,1,1,12.2,7,4.39,0
SES0014985,USR02207,2026-05-28,How-to,2,22,0,0,0,,,0.0,0
SES0014986,USR02207,2026-05-11,News,3,18,0,0,0,,,0.0,0
SES0014987,USR02207,2026-05-15,News,11,22,0,1,1,6.9,1,22.48,0
SES0014988,USR02207,2026-05-07,Entertainment,11,23,0,1,1,10.6,5,17.54,0
SES0014989,USR02208,2026-05-06,News,1,12,0,0,0,,,0.0,0
SES0014990,USR02208,2026-05-15,Entertainment,2,13,0,1,1,5.3,4,12.88,0
SES0014991,USR02208,2026-05-17,How-to,3,0,0,0,0,,,0.0,1
SES0014992,USR02208,2026-05-02,Entertainment,7,12,0,0,0,,,0.0,0
SES0014993,USR02208,2026-05-17,How-to,4,23,0,1,1,8.0,2,2.25,0
SES0014994,USR02208,2026-05-02,Music,7,16,0,1,1,22.0,1,8.63,0
SES0014995,USR02208,2026-05-27,Music,2,13,0,1,1,5.8,1,12.68,0
SES0014996,USR02209,2026-05-25,News,5,17,0,1,1,9.3,2,9.25,0
SES0014997,USR02209,2026-05-03,How-to,3,23,0,1,1,6.2,1,10.7,0
SES0014998,USR02209,2026-05-20,Music,5,15,0,1,1,8.1,1,3.92,0
SES0014999,USR02209,2026-05-17,News,4,0,1,0,0,,,0.0,0
SES0015000,USR02209,2026-05-14,Music,4,20,0,0,0,,,0.0,0
SES0015001,USR02209,2026-05-22,Entertainment,3,18,0,0,0,,,0.0,0
SES0015002,USR02209,2026-05-26,Shopping,3,0,1,0,0,,,0.0,0
SES0015003,USR02210,2026-05-24,Shopping,8,24,0,0,0,,,0.0,0
SES0015004,USR02210,2026-05-17,News,6,14,0,0,0,,,0.0,0
SES0015005,USR02210,2026-05-19,News,3,22,0,1,1,5.5,9,2.09,0
SES0015006,USR02210,2026-05-22,How-to,2,17,0,1,1,12.1,2,14.49,0
SES0015007,USR02210,2026-05-15,Shopping,3,15,0,0,0,,,0.0,0
SES0015008,USR02210,2026-05-10,Entertainment,4,12,0,1,1,15.7,3,9.66,0
SES0015009,USR02210,2026-05-06,How-to,9,0,1,0,0,,,0.0,0
SES0015010,USR02210,2026-05-03,Entertainment,3,15,0,0,0,,,0.0,0
SES0015011,USR02210,2026-05-26,How-to,3,22,0,1,1,14.6,4,3.34,0
SES0015012,USR02210,2026-05-17,Shopping,3,21,0,0,0,,,0.0,0
SES0015013,USR02211,2026-05-25,Entertainment,4,19,0,0,0,,,0.0,0
SES0015014,USR02211,2026-05-27,Shopping,6,19,0,1,0,16.0,1,1.72,0
SES0015015,USR02211,2026-05-27,How-to,2,17,0,1,1,6.7,12,4.45,0
SES0015016,USR02211,2026-05-03,Shopping,7,18,0,0,0,,,0.0,0
SES0015017,USR02211,2026-05-19,How-to,4,24,0,0,0,,,0.0,0
SES0015018,USR02211,2026-05-25,Entertainment,3,0,1,0,0,,,0.0,0
SES0015019,USR02211,2026-05-06,Shopping,6,0,1,0,0,,,0.0,0
SES0015020,USR02211,2026-05-09,Entertainment,6,0,1,0,0,,,0.0,0
SES0015021,USR02211,2026-05-13,How-to,7,14,0,1,1,11.8,1,7.41,0
SES0015022,USR02211,2026-05-22,How-to,5,21,0,1,1,18.0,3,6.85,0
SES0015023,USR02211,2026-05-07,How-to,1,0,1,0,0,,,0.0,0
SES0015024,USR02211,2026-05-15,Entertainment,3,27,0,1,1,15.1,5,13.66,0
SES0015025,USR02212,2026-05-01,How-to,5,20,0,1,1,36.5,5,5.68,0
SES0015026,USR02212,2026-05-12,Entertainment,4,30,0,0,0,,,0.0,0
SES0015027,USR02212,2026-05-25,News,5,0,1,0,0,,,0.0,0
SES0015028,USR02212,2026-05-24,Music,3,23,0,1,1,4.7,3,9.51,0
SES0015029,USR02212,2026-05-27,How-to,4,19,0,1,1,6.4,3,9.78,0
SES0015030,USR02212,2026-05-21,How-to,5,18,0,0,0,,,0.0,0
SES0015031,USR02212,2026-05-11,Entertainment,4,23,0,1,1,14.9,1,13.62,0
SES0015032,USR02212,2026-05-18,Shopping,4,13,0,1,0,6.1,1,0.33,0
SES0015033,USR02213,2026-05-23,News,1,11,0,0,0,,,0.0,0
SES0015034,USR02213,2026-05-16,News,2,18,0,1,1,12.8,3,3.84,0
SES0015035,USR02213,2026-05-28,How-to,4,23,0,0,0,,,0.0,0
SES0015036,USR02213,2026-05-14,Shopping,4,15,0,0,0,,,0.0,0
SES0015037,USR02213,2026-05-04,Entertainment,3,12,0,1,1,6.4,3,7.07,0
SES0015038,USR02213,2026-05-03,News,7,18,0,0,0,,,0.0,0
SES0015039,USR02213,2026-05-13,How-to,6,17,0,1,1,7.3,1,2.81,0
SES0015040,USR02213,2026-05-10,Music,2,26,0,0,0,,,0.0,0
SES0015041,USR02214,2026-05-24,Music,3,16,0,1,1,13.2,1,6.77,0
SES0015042,USR02214,2026-05-12,Entertainment,8,11,0,0,0,,,0.0,0
SES0015043,USR02214,2026-05-20,Music,2,20,0,1,1,12.0,1,7.82,0
SES0015044,USR02214,2026-05-12,Music,4,16,0,1,1,13.4,1,2.9,0
SES0015045,USR02215,2026-05-05,Entertainment,6,14,0,1,1,6.4,1,4.12,0
SES0015046,USR02215,2026-05-18,Music,5,20,0,1,1,12.8,1,10.39,0
SES0015047,USR02215,2026-05-17,Music,3,27,0,1,1,8.5,1,19.16,0
SES0015048,USR02215,2026-05-17,News,2,19,0,1,1,13.0,2,8.8,0
SES0015049,USR02215,2026-05-25,How-to,6,14,0,1,1,7.6,4,14.19,0
SES0015050,USR02215,2026-05-12,How-to,5,16,0,1,1,20.1,2,7.23,0
SES0015051,USR02215,2026-05-21,News,7,16,0,1,1,12.6,2,3.62,0
SES0015052,USR02216,2026-05-04,Music,2,25,0,0,0,,,0.0,0
SES0015053,USR02216,2026-05-08,News,5,15,0,1,1,7.8,1,7.78,0
SES0015054,USR02216,2026-05-25,How-to,5,21,0,1,0,9.8,6,1.82,0
SES0015055,USR02216,2026-05-02,News,5,21,0,0,0,,,0.0,0
SES0015056,USR02217,2026-05-15,How-to,2,14,0,0,0,,,0.0,0
SES0015057,USR02217,2026-05-26,Entertainment,1,10,0,0,0,,,0.0,0
SES0015058,USR02217,2026-05-14,Entertainment,2,18,0,0,0,,,0.0,0
SES0015059,USR02217,2026-05-06,How-to,3,21,0,1,1,3.8,1,6.23,0
SES0015060,USR02217,2026-05-16,Entertainment,5,23,0,0,0,,,0.0,0
SES0015061,USR02217,2026-05-28,Entertainment,5,26,0,0,0,,,0.0,0
SES0015062,USR02217,2026-05-20,Entertainment,4,16,0,1,1,9.6,6,2.61,0
SES0015063,USR02217,2026-05-26,Shopping,5,24,0,0,0,,,0.0,0
SES0015064,USR02217,2026-05-10,News,3,20,0,1,1,27.0,3,2.83,0
SES0015065,USR02217,2026-05-03,Entertainment,3,26,0,1,1,14.8,6,2.99,0
SES0015066,USR02217,2026-05-11,Entertainment,2,22,0,0,0,,,0.0,0
SES0015067,USR02217,2026-05-01,Shopping,5,17,0,0,0,,,0.0,0
SES0015068,USR02217,2026-05-08,News,5,15,0,1,1,11.9,1,9.51,0
SES0015069,USR02218,2026-05-23,Music,3,21,0,1,1,13.1,2,15.74,0
SES0015070,USR02218,2026-05-24,Entertainment,6,20,0,0,0,,,0.0,0
SES0015071,USR02218,2026-05-15,How-to,5,19,0,0,0,,,0.0,0
SES0015072,USR02218,2026-05-11,How-to,7,19,0,1,1,15.8,1,10.9,0
SES0015073,USR02218,2026-05-04,Entertainment,2,18,0,1,1,12.3,1,5.39,0
SES0015074,USR02218,2026-05-09,How-to,3,11,0,1,1,7.6,3,7.15,0
SES0015075,USR02218,2026-05-18,How-to,4,14,0,0,0,,,0.0,0
SES0015076,USR02218,2026-05-28,How-to,4,16,0,1,1,15.2,7,5.42,0
SES0015077,USR02218,2026-05-02,News,4,25,0,0,0,,,0.0,0
SES0015078,USR02218,2026-05-05,How-to,4,25,0,0,0,,,0.0,0
SES0015079,USR02219,2026-05-01,Entertainment,2,0,1,0,0,,,0.0,0
SES0015080,USR02219,2026-05-09,Music,6,23,0,0,0,,,0.0,0
SES0015081,USR02219,2026-05-03,Entertainment,4,22,0,0,0,,,0.0,0
SES0015082,USR02219,2026-05-10,Music,3,13,0,1,1,13.0,4,8.39,0
SES0015083,USR02219,2026-05-10,News,4,24,0,1,1,13.0,1,7.02,0
SES0015084,USR02220,2026-05-27,News,3,10,0,0,0,,,0.0,0
SES0015085,USR02220,2026-05-13,Entertainment,6,18,0,0,0,,,0.0,0
SES0015086,USR02220,2026-05-21,How-to,6,0,1,0,0,,,0.0,0
SES0015087,USR02220,2026-05-17,How-to,7,18,0,0,0,,,0.0,0
SES0015088,USR02220,2026-05-11,How-to,5,0,1,0,0,,,0.0,0
SES0015089,USR02220,2026-05-11,Entertainment,5,0,1,0,0,,,0.0,0
SES0015090,USR02220,2026-05-08,Entertainment,8,27,0,1,1,34.6,1,6.68,0
SES0015091,USR02221,2026-05-20,How-to,3,14,0,1,1,10.0,7,2.66,0
SES0015092,USR02221,2026-05-10,News,2,24,0,1,0,10.8,2,1.36,0
SES0015093,USR02221,2026-05-21,Entertainment,4,18,0,0,0,,,0.0,0
SES0015094,USR02221,2026-05-20,How-to,4,18,0,0,0,,,0.0,0
SES0015095,USR02221,2026-05-26,Entertainment,5,16,0,1,1,15.2,1,2.84,0
SES0015096,USR02221,2026-05-10,Entertainment,2,25,0,1,1,7.0,2,5.42,0
SES0015097,USR02221,2026-05-17,Music,2,20,0,1,1,9.1,1,14.08,0
SES0015098,USR02222,2026-05-13,Shopping,2,15,0,0,0,,,0.0,0
SES0015099,USR02222,2026-05-08,Entertainment,3,21,0,0,0,,,0.0,0
SES0015100,USR02222,2026-05-07,Shopping,6,20,0,0,0,,,0.0,0
SES0015101,USR02222,2026-05-07,Shopping,2,14,0,0,0,,,0.0,0
SES0015102,USR02222,2026-05-07,Entertainment,2,27,0,1,1,14.4,1,5.59,0
SES0015103,USR02222,2026-05-19,Music,6,20,0,1,1,9.4,2,3.72,0
SES0015104,USR02223,2026-05-20,Music,2,16,0,0,0,,,0.0,0
SES0015105,USR02223,2026-05-10,News,4,16,0,0,0,,,0.0,0
SES0015106,USR02223,2026-05-22,Entertainment,4,28,0,1,1,7.9,3,6.16,0
SES0015107,USR02223,2026-05-02,Shopping,3,27,0,0,0,,,0.0,0
SES0015108,USR02223,2026-05-12,How-to,3,0,1,0,0,,,0.0,0
SES0015109,USR02223,2026-05-04,Entertainment,2,26,0,1,0,10.1,1,1.94,0
SES0015110,USR02224,2026-05-17,Entertainment,6,9,0,0,0,,,0.0,0
SES0015111,USR02224,2026-05-05,Music,8,23,0,1,1,30.4,13,4.35,0
SES0015112,USR02224,2026-05-05,Music,8,16,0,1,1,6.9,2,18.74,0
SES0015113,USR02224,2026-05-06,How-to,4,16,0,0,0,,,0.0,0
SES0015114,USR02224,2026-05-25,Entertainment,3,17,0,1,1,12.2,5,6.6,0
SES0015115,USR02224,2026-05-04,Entertainment,4,12,0,0,0,,,0.0,0
SES0015116,USR02224,2026-05-01,Music,4,19,0,1,1,8.1,3,2.31,0
SES0015117,USR02224,2026-05-09,Shopping,3,21,0,1,1,6.3,3,2.39,0
SES0015118,USR02224,2026-05-06,How-to,5,11,0,1,1,12.3,1,2.38,0
SES0015119,USR02225,2026-05-22,How-to,4,20,0,1,1,7.1,4,7.78,0
SES0015120,USR02225,2026-05-20,Entertainment,4,16,0,0,0,,,0.0,0
SES0015121,USR02225,2026-05-07,News,4,16,0,0,0,,,0.0,0
SES0015122,USR02225,2026-05-19,How-to,3,0,1,0,0,,,0.0,0
SES0015123,USR02225,2026-05-05,Entertainment,5,19,0,1,1,19.0,1,6.74,0
SES0015124,USR02226,2026-05-07,Music,6,19,0,1,0,12.6,2,1.81,0
SES0015125,USR02226,2026-05-27,Entertainment,4,16,0,1,1,6.9,6,3.79,0
SES0015126,USR02226,2026-05-28,Entertainment,4,24,0,1,1,11.1,8,2.42,0
SES0015127,USR02226,2026-05-06,News,4,13,0,1,1,12.8,1,10.18,0
SES0015128,USR02226,2026-05-05,How-to,4,20,0,1,1,7.6,1,5.4,0
SES0015129,USR02226,2026-05-09,Entertainment,2,13,0,0,0,,,0.0,0
SES0015130,USR02226,2026-05-03,Music,4,25,0,1,1,4.4,4,3.44,0
SES0015131,USR02226,2026-05-23,Entertainment,5,21,0,0,0,,,0.0,0
SES0015132,USR02226,2026-05-12,How-to,4,11,0,1,1,13.3,2,11.77,0
SES0015133,USR02226,2026-05-11,News,5,21,0,1,1,9.6,3,11.63,0
SES0015134,USR02226,2026-05-08,How-to,4,20,0,1,1,9.5,4,10.19,0
SES0015135,USR02227,2026-05-19,How-to,6,21,0,0,0,,,0.0,0
SES0015136,USR02227,2026-05-03,Entertainment,6,0,1,0,0,,,0.0,0
SES0015137,USR02227,2026-05-20,News,2,0,1,0,0,,,0.0,0
SES0015138,USR02227,2026-05-24,Music,4,0,0,0,0,,,0.0,1
SES0015139,USR02227,2026-05-20,Shopping,3,26,0,1,1,5.7,6,5.67,0
SES0015140,USR02227,2026-05-04,How-to,5,14,0,1,0,12.8,4,1.47,0
SES0015141,USR02227,2026-05-06,Entertainment,5,21,0,0,0,,,0.0,0
SES0015142,USR02227,2026-05-19,Entertainment,6,31,0,1,1,5.8,3,3.49,0
SES0015143,USR02227,2026-05-02,Shopping,4,15,0,0,0,,,0.0,0
SES0015144,USR02228,2026-05-22,Music,5,18,0,1,1,7.4,10,5.49,0
SES0015145,USR02228,2026-05-15,Shopping,5,28,0,0,0,,,0.0,0
SES0015146,USR02228,2026-05-09,Music,4,16,0,1,1,10.3,3,7.56,0
SES0015147,USR02228,2026-05-08,Music,4,0,0,0,0,,,0.0,1
SES0015148,USR02228,2026-05-25,How-to,6,19,0,0,0,,,0.0,0
SES0015149,USR02228,2026-05-20,Music,3,23,0,1,1,9.4,2,3.71,0
SES0015150,USR02228,2026-05-10,Music,4,15,0,0,0,,,0.0,0
SES0015151,USR02228,2026-05-11,News,3,23,0,1,1,12.6,5,14.97,0
SES0015152,USR02228,2026-05-13,Entertainment,3,0,1,0,0,,,0.0,0
SES0015153,USR02228,2026-05-15,Entertainment,3,8,0,1,1,10.2,2,6.45,0
SES0015154,USR02229,2026-05-18,Music,9,15,0,0,0,,,0.0,0
SES0015155,USR02229,2026-05-23,Music,5,22,0,0,0,,,0.0,0
SES0015156,USR02229,2026-05-12,How-to,5,19,0,0,0,,,0.0,0
SES0015157,USR02229,2026-05-26,Entertainment,2,15,0,1,1,6.4,2,13.08,0
SES0015158,USR02229,2026-05-15,How-to,2,27,0,0,0,,,0.0,0
SES0015159,USR02229,2026-05-15,News,5,13,0,1,1,8.6,2,5.23,0
SES0015160,USR02229,2026-05-25,Entertainment,3,15,0,1,1,16.2,1,29.33,0
SES0015161,USR02230,2026-05-26,Entertainment,5,14,0,0,0,,,0.0,0
