user_id,variant,assigned_at,platform,region,user_tenure
USR02276,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR02277,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02278,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02279,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02280,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR02281,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02282,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02283,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02284,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02285,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02286,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02287,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02288,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR02289,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02290,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR02291,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02292,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02293,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR02294,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02295,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02296,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02297,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR02298,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR02299,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR02300,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02301,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02302,control,2026-05-01T00:00:00Z,Desktop,Other,New
USR02303,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02304,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02305,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02306,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02307,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR02308,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR02309,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02310,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02311,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02312,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02313,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02314,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR02315,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR02316,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02317,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02318,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02319,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02320,control,2026-05-01T00:00:00Z,TV,Canada,New
USR02321,control,2026-05-01T00:00:00Z,TV,United States,New
USR02322,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02323,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02324,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02325,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02326,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02327,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02328,improved_results,2026-05-01T00:00:00Z,TV,Canada,Existing
USR02329,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02330,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR02331,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02332,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02333,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02334,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02335,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02336,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02337,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR02338,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02339,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02340,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02341,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02342,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02343,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02344,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02345,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR02346,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR02347,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02348,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02349,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02350,control,2026-05-01T00:00:00Z,TV,Canada,Existing
USR02351,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02352,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02353,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02354,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02355,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02356,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02357,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02358,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02359,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02360,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR02361,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR02362,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR02363,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR02364,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02365,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02366,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR02367,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02368,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02369,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02370,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,New
USR02371,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02372,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02373,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02374,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02375,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02376,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR02377,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02378,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02379,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02380,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02381,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02382,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02383,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02384,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02385,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR02386,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02387,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02388,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02389,improved_results,2026-05-01T00:00:00Z,Desktop,Other,New
USR02390,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR02391,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02392,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02393,control,2026-05-01T00:00:00Z,TV,United States,New
USR02394,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02395,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR02396,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02397,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02398,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02399,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02400,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02401,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR02402,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02403,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02404,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02405,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02406,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR02407,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02408,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR02409,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02410,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02411,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02412,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02413,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02414,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02415,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02416,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02417,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02418,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02419,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR02420,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02421,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02422,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02423,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02424,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02425,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02426,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02427,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02428,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02429,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02430,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR02431,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02432,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02433,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR02434,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02435,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02436,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02437,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02438,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02439,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02440,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02441,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02442,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02443,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02444,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02445,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02446,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR02447,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02448,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02449,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR02450,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02451,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02452,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02453,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02454,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02455,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02456,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02457,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02458,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR02459,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02460,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02461,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR02462,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02463,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02464,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR02465,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02466,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR02467,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02468,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02469,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02470,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02471,control,2026-05-01T00:00:00Z,Desktop,Canada,New
USR02472,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02473,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02474,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02475,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02476,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02477,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02478,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02479,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02480,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02481,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02482,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02483,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02484,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02485,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR02486,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02487,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR02488,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02489,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02490,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02491,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR02492,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR02493,control,2026-05-01T00:00:00Z,TV,United States,New
USR02494,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02495,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02496,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR02497,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02498,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02499,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR02500,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02501,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02502,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02503,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02504,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR02505,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR02506,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR02507,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02508,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02509,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02510,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR02511,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02512,control,2026-05-01T00:00:00Z,TV,United States,New
USR02513,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02514,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02515,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR02516,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02517,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR02518,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR02519,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02520,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR02521,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR02522,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR02523,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR02524,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR02525,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR02526,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR02527,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR02528,control,2026-05-01T00:00:00Z,TV,United States,Existing
